year,file,county,inspector,status,noncompliant,violations,701.10,701.20,701.30,701.40,701.50,701.60,701.70,701.80,701.90,701.100,701.110,701.120,701.130,701.140,701.150,701.160,701.170,701.180,701.190,701.200,701.210,701.220,701.230,701.240,701.250,701.260,701.270,701.280,701.290
2018,effingham-county.pdf,Effingham County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,fayette-county.pdf,Fayette County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,ford-county.pdf,Ford County,Melissa Pelker,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,franklin-county.pdf,Franklin County,Dianne Fritscle,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2018,fulton-county.pdf,Fulton County,Melissa Pelker,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,greene-county.pdf,Greene County,Melissa Pelker,NONCOMPLIANT,1,701.20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,grundy-county.pdf,Grundy County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,hancock-county.pdf,Hancock County,Melissa Pelker,NONCOMPLIANT,1,"701.140, 701.20, 701.30",,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,hardin-county.pdf,Hardin County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,henderson-county.pdf,Henderson County,Michael Leathers,NONCOMPLIANT,1,"701.10, 701.20, 701.110, 701.130",1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,
2018,henry-county.pdf,Henry County,Michael Leathers,NONCOMPLIANT,1,701.250,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2018,iroquois-county.pdf,Iroquois County,Melissa Pelker,NONCOMPLIANT,1,701.20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,jackson-county.pdf,Jackson County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,jasper-county.pdf,Jasper County,Dianne Fritscle,NONCOMPLIANT,1,701.140,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,jefferson-county.pdf,Jefferson County,Dianne Fritscle,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,jerome-combs-and-kankakee-county.pdf,Jerome Combs And Kankakee County,Errica Weatherspoon,COMPLIANT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,jersey-county.pdf,Jersey County,Melissa Pelker,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,jo-daviess-county.pdf,Jo Daviess County,Michael Leathers,NONCOMPLIANT,1,"701.130, 701.10",1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,kane-county.pdf,Kane County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,kendall-county.pdf,Kendall County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,knox-county.pdf,Knox County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,lake-county.pdf,Lake County,Errica Weatherspoon,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,lasalle-county.pdf,Lasalle County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,lawrence-county.pdf,Lawrence County,Dianne Fritscle,NONCOMPLIANT,1,"701.130, 701.140",,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,
2018,lee-county.pdf,Lee County,Michael Leathers,NONCOMPLIANT,1,"701.120, 701.130, 701.80",,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,
2018,livingston-county.pdf,Livingston County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,logan-county.pdf,Logan County,Melissa Pelker,COMPLIANT,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,macon-county.pdf,Macon County,Stephanie Rawlings,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,macoupin-county.pdf,Macoupin County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,madison-county.pdf,Madison County,Dianne Fritscle,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2018,marion-county.pdf,Marion County,Dianne Fritscle,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,marshall-county.pdf,Marshall County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,mason-county.pdf,Mason County,Melissa Pelker,NONCOMPLIANT,1,"701.140, 701.20",,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,massac-county.pdf,Massac County,Dianne Fritscle,NONCOMPLIANT,1,"701.80, 701.130, 701.140",,,,,,,,1,,,,,1,1,,,,,,,,,,,,,,,
2018,mcdonough-county.pdf,Mcdonough County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,mchenry-county.pdf,Mchenry County,Michael Leathers,NONCOMPLIANT,1,701.20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,mclean-county.pdf,Mclean County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,menard-county.pdf,Menard County,Melissa Pelker,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2018,mercer-county.pdf,Mercer County,Michael Leathers,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,monroe-county.pdf,Monroe County,Dianne Fritscle,NONCOMPLIANT,1,701.90,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2018,montgomery-county.pdf,Montgomery County,Melissa Pelker,NONCOMPLIANT,1,701.20,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,morgan-county.pdf,Morgan County,Stephanie Rawlings,NONCOMPLIANT,1,"701.110, 701.130, 701.100",,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,
2018,moultrie-county.pdf,Moultrie County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2018,ogle-county.pdf,Ogle County,Michael Leathers,NONCOMPLIANT,1,701.80,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2018,peoria-county.pdf,Peoria County,Melissa Pelker,COMPLIANT,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,perry-county.pdf,Perry County,Dianne Fritscle,NONCOMPLIANT,1,"701.80, 701.130",,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,
2018,piatt-county.pdf,Piatt County,Stephanie Rawlings,NONCOMPLIANT,1,701.130,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
